filename,text_file,word_count,char_count,category
filed_aoda_report_2015.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/filed_aoda_report_2015.txt,1080,7306,Unknown
Pauline-Shirt-Award-Nomination-Form-2023-AODA.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Pauline-Shirt-Award-Nomination-Form-2023-AODA.txt,448,3332,Unknown
How_to_Apply_for_Transfer_Credits.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/How_to_Apply_for_Transfer_Credits.txt,4249,30729,Unknown
annual_reb_report_2010.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/annual_reb_report_2010.txt,2122,13735,Unknown
scwi-newsletter-spring-2011.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/scwi-newsletter-spring-2011.txt,53977,359702,Unknown
bog-public-minutes-april-11-2012.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog-public-minutes-april-11-2012.txt,1697,10994,Unknown
Disruption__of_Academic_Progrmming_%20Policy_1.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Disruption__of_Academic_Progrmming_%20Policy_1.txt,1052,8260,Unknown
george-brown-college-financial-statement-2017-2018.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/george-brown-college-financial-statement-2017-2018.txt,8882,59626,Unknown
section-8.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/section-8.txt,259,1581,Unknown
George-Brown-College-Anti-Racism-Strategy.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/George-Brown-College-Anti-Racism-Strategy.txt,1503,10288,Unknown
annual-financial-statement-2008-2009.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/annual-financial-statement-2008-2009.txt,5652,38581,Unknown
creating_accessible_documents.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/creating_accessible_documents.txt,9118,58123,Unknown
Quadratic%20Formula.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Quadratic%20Formula.txt,1052,5061,Unknown
reb_annual_report_2013.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/reb_annual_report_2013.txt,2326,15551,Unknown
bp.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bp.txt,1005,6729,Unknown
bog_public_minutes_16oct12.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog_public_minutes_16oct12.txt,2025,12476,Unknown
College_Council_Historical_Overview.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/College_Council_Historical_Overview.txt,581,4034,Unknown
scwi-newsletter-2019.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/scwi-newsletter-2019.txt,1031,6863,Unknown
FoodandDrinkPolicies.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/FoodandDrinkPolicies.txt,217,1343,Unknown
scwi-newsletter-2018.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/scwi-newsletter-2018.txt,1182,7849,Unknown
locker_theft.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/locker_theft.txt,230,1428,Unknown
Anti-Black%20Racism%20Primer1.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Anti-Black%20Racism%20Primer1.txt,496,3309,Unknown
Drug%20Dosage%20Calculations.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Drug%20Dosage%20Calculations.txt,743,4086,Unknown
filed_aoda_report_2010.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/filed_aoda_report_2010.txt,662,4153,Unknown
bog_public_minutes_april_11_2018.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog_public_minutes_april_11_2018.txt,2569,16203,Unknown
reb_annual_report_2012.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/reb_annual_report_2012.txt,2348,15069,Unknown
PMT_Refunds_Guide.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/PMT_Refunds_Guide.txt,1400,9143,Unknown
barbara_rhomberg.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/barbara_rhomberg.txt,1021,8701,Unknown
Proofreading%20for%20verbs%20-%20practice.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Proofreading%20for%20verbs%20-%20practice.txt,800,4330,Unknown
bog_public_minutes_17feb8.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog_public_minutes_17feb8.txt,2804,17643,Unknown
school-of-design-investment-catologue.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/school-of-design-investment-catologue.txt,2931,17417,Unknown
2018-aoda-status-report.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/2018-aoda-status-report.txt,4018,29397,Unknown
bog-public-minutes-october-8-2014.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog-public-minutes-october-8-2014.txt,1608,9998,Unknown
student_reg_guide.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/student_reg_guide.txt,7046,49442,Unknown
articulation-agreement-policy.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/articulation-agreement-policy.txt,5772,42266,Unknown
George%20Brown%20College%20Announces%20Major%20Joint%20Acquisition%20of%2025%20Dockside%20Dr.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/George%20Brown%20College%20Announces%20Major%20Joint%20Acquisition%20of%2025%20Dockside%20Dr.txt,886,5955,Unknown
Foundation%20Statement%20of%20Financial%20Position%20as%20of%20March%2031%2C%202019.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Foundation%20Statement%20of%20Financial%20Position%20as%20of%20March%2031%2C%202019.txt,4186,27827,Unknown
capp_terminology.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/capp_terminology.txt,1249,7955,Unknown
report.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/report.txt,11628,78474,Unknown
Converting_Between_Percentages_and_Decimals.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Converting_Between_Percentages_and_Decimals.txt,730,3056,Unknown
Passive%20Voice%20-%20Practice.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Passive%20Voice%20-%20Practice.txt,343,1699,Unknown
Change-Maker-Nomination-Form-2023-AODA.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Change-Maker-Nomination-Form-2023-AODA.txt,388,2791,Unknown
The-William-Peyton-Hubbard-Award-2023-AODA.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/The-William-Peyton-Hubbard-Award-2023-AODA.txt,509,3734,Unknown
Solving%20Systems%20of%20Linear%20Equations%20-%20Substitution.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Solving%20Systems%20of%20Linear%20Equations%20-%20Substitution.txt,1068,5283,Unknown
child-abuse-policy.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/child-abuse-policy.txt,3053,19035,Unknown
Solving%20Linear%20Systems%20of%20Equations%20-%20Elimination.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Solving%20Linear%20Systems%20of%20Equations%20-%20Elimination.txt,1284,5945,Unknown
BoG_Public%20Minutes_11-Feb-15.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/BoG_Public%20Minutes_11-Feb-15.txt,1357,8685,Unknown
george-brown-college-myaa-report-back-2008-09-final-mtcu.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/george-brown-college-myaa-report-back-2008-09-final-mtcu.txt,5759,39173,Unknown
Revising%20and%20Proofreading%20Checklist.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Revising%20and%20Proofreading%20Checklist.txt,773,4470,Unknown
filed_aoda_report_2013.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/filed_aoda_report_2013.txt,1031,7776,Unknown
employee_code_of_conduct_support_staff.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/employee_code_of_conduct_support_staff.txt,1869,12193,Unknown
Duties_of_College_Council_Members.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Duties_of_College_Council_Members.txt,604,4045,Unknown
bog_public_minutes_february13_2019.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog_public_minutes_february13_2019.txt,1204,7777,Unknown
Adjective%20Clauses%20-%20Practice.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Adjective%20Clauses%20-%20Practice.txt,528,3216,Unknown
2015-aoda-status-report.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/2015-aoda-status-report.txt,784,5167,Unknown
List%20of%20Unit%20Conversions.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/List%20of%20Unit%20Conversions.txt,333,1569,Unknown
Gerunds%20and%20infinitives%20Following%20Verbs.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Gerunds%20and%20infinitives%20Following%20Verbs.txt,295,1818,Unknown
bog-public-minutes-december-14-2011.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog-public-minutes-december-14-2011.txt,1936,12391,Unknown
Foundation%20Statement%20of%20financial%20position%20as%20of%20March%2031%2C%202018.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Foundation%20Statement%20of%20financial%20position%20as%20of%20March%2031%2C%202018.txt,3640,24651,Unknown
multi-year-accountability-report-back.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/multi-year-accountability-report-back.txt,2760,18853,Unknown
ontario_colleges_esl_program_articulation_agreement.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/ontario_colleges_esl_program_articulation_agreement.txt,233,1461,Unknown
